Row ID,Establishment ID,Inspection ID,Company/Franchise,Name,Type,Address,Lat,Long,Status,Minimum inspections per year,Infraction details,Inspection date,Severity,Action,Court outcome,Amount fined
40054,10439198,104256453,DAIRY BELLE,DAIRY BELLE,Ice Cream / Yogurt Vendors,215 KING ST W,43.70819,-79.506294,Pass,2,,2018-06-29,,,,
40055,10439219,104035699,K & K SUPERMARKET,K & K SUPERMARKET,Food Store (Convenience / Variety),467 VAUGHAN RD,43.6896147,-79.43463596,Pass,1,Operator fail to provide proper equipment,2017-08-21,M - Minor,Notice to Comply,,
40056,10439295,103948682,ICHIBAN SUSHI HOUSE,ICHIBAN SUSHI HOUSE,Restaurant,6212 YONGE ST,43.79555373,-79.42007741,Pass,3,Operator fail to properly maintain equipment(NON-FOOD),2017-04-12,M - Minor,Notice to Comply,,
40068,10439422,104120199,MISOM HALAL FOODS,MISOM HALAL FOODS,Meat Processing Plant,6 CURITY AVE,43.7092627,-79.31250426,Pass,2,,2017-12-20,,,,
40070,10439472,103977331,BREAKWALL BBQ,BREAKWALL BBQ,Restaurant,1910 QUEEN ST E,43.66928802,-79.30450788,Pass,2,Operator fail to properly maintain rooms,2017-05-29,M - Minor,Notice to Comply,,
40080,10439519,104100364,REFRESHMENT VEHICLE #857,REFRESHMENT VEHICLE #857,Hot Dog Cart,250 UNIVERSITY AVE,43.65076,-79.386734,Pass,2,,2017-11-27,,,,
40081,10439541,104138465,COUNTRY MILK,COUNTRY MILK,Food Store (Convenience / Variety),1093 WOODBINE AVE,43.689243,-79.31402747,Pass,1,,2018-01-26,,,,
40082,10439623,104099873,FALEY RESTAURANT,FALEY RESTAURANT,Restaurant,62 OVERLEA BLVD,43.70779364,-79.3434811,Pass,3,Food handler fail to wear headgear,2017-11-27,M - Minor,Notice to Comply,,
40088,10439701,103974942,DOMINO'S PIZZA,DOMINO'S PIZZA,Food Take Out,2194 GERRARD ST E,43.68395438,-79.30139344,Pass,2,,2017-05-24,,,,
40093,10439704,103960509,ZAKKUSHI ON CARLTON,ZAKKUSHI ON CARLTON,Restaurant,193 CARLTON ST,43.66344281,-79.37066007,Pass,2,Operator fail to properly maintain rooms,2017-05-02,M - Minor,Notice to Comply,,
40097,10439706,104052120,AZUMI TEPPANYAKI AND SUSHI,AZUMI TEPPANYAKI AND SUSHI,Restaurant,5514 LAWRENCE AVE E,43.779194,-79.13833,Pass,3,,2017-09-13,,,,
40105,10439708,104140590,Kitchen King Jerk,Kitchen King Jerk,Restaurant,2079 LAWRENCE AVE W,43.69975764,-79.5170101,Pass,2,,2018-01-30,,,,
40107,10439791,103990207,CAFFE DEMETRE,CAFFE DEMETRE,Restaurant,400 DANFORTH AVE,43.67788235,-79.35167732,Pass,2,Operator fail to properly maintain rooms,2017-06-13,M - Minor,Notice to Comply,,
40111,10440060,104014798,DOWNSVIEW LONG TERM CARE FACILITY,DOWNSVIEW LONG TERM CARE FACILITY,Retirement Homes(Licensed),3595 KEELE ST,43.75113197,-79.48577306,Pass,3,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),2017-07-19,S - Significant,Corrected During Inspection,,
40117,10440068,104043729,LICK IT GELATO,LICK IT GELATO,Food Take Out,248 QUEENS QUAY  W,43.639145,-79.38511,Conditional Pass,2,Operator fail to provide required sinks,2017-08-30,S - Significant,Notice to Comply,,
40121,10440107,103948405,LYNDHURST CTR PATIENT KITCHEN,LYNDHURST CTR PATIENT KITCHEN,Cafeteria,520 SUTHERLAND DR,43.71848939,-79.36971161,Pass,3,,2017-04-18,,,,
40125,10440179,103976253,Al Premium Food Mart,Al Premium Food Mart,Supermarket,1970 EGLINTON AVE E,43.72857024,-79.28540285,Pass,3,,2017-05-26,,,,
40135,10440281,103971932,TIBET KITCHEN RESTAURANT,TIBET KITCHEN RESTAURANT,Restaurant,1544 QUEEN ST W,43.640118,-79.43964,Pass,2,Operator fail to properly maintain rooms,2017-05-18,M - Minor,Notice to Comply,,
40144,10440411,104072036,Congee Queen,Congee Queen,Restaurant,3850 SHEPPARD AVE E,43.78393853,-79.29225268,Pass,3,Operator fail to properly wash equipment,2017-10-12,M - Minor,Notice to Comply,,
40151,10440550,103952747,GUSHI,GUSHI,Food Take Out,707 DUNDAS ST W,43.651897,-79.40425,Pass,1,,2017-04-21,,,,
40154,10440792,104022045,SHANGRI-LA HOTEL/BOSK (MAIN KITCHEN),SHANGRI-LA HOTEL/BOSK (MAIN KITCHEN),Restaurant,188 UNIVERSITY AVE,43.64929,-79.38583,Pass,2,,2017-07-28,,,,
40168,10440820,103970917,SIMPLY FROSTED CUPCAKERY,SIMPLY FROSTED CUPCAKERY,Bakery,5550 LAWRENCE AVE E,43.77969561,-79.13725412,Pass,2,,2017-05-17,,,,
40170,10440869,103951561,DOMINO'S PIZZA,DOMINO'S PIZZA,Food Take Out,820 SHEPPARD AVE W,43.75319051,-79.45095606,Pass,2,Operator fail to properly maintain rooms,2017-04-19,M - Minor,Notice to Comply,,
40183,10440871,103978921,Booster Juice,BOOSTER JUICE,Food Take Out,2081 STEELES AVE W,43.78611212,-79.47399526,Pass,1,,2017-05-30,,,,
40185,10441001,104313316,NEW YORK NEWS,NEW YORK NEWS,Food Store (Convenience / Variety),250 FRONT ST W,43.644325,-79.38769,Pass,1,,2018-09-26,,,,
40186,10441031,104034344,Teriyaki Experience,TERIYAKI EXPERIENCE,Restaurant,2061 STEELES AVE W,43.78632477,-79.47304022,Pass,2,FAIL TO CLEAN WASHBASINS ONCE A DAY O. REG  562/90 SEC. 68(4),2017-08-17,S - Significant,Corrected During Inspection,,
40199,10441084,104134062,PLAY AND GROWN CHILD CARE CENTRE,PLAY AND GROWN CHILD CARE CENTRE,Child Care - Catered,227 DREWRY AVE,43.78349398,-79.42651373,Pass,1,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2018-01-22,S - Significant,Corrected During Inspection,,
40200,10441100,104046232,NEW MAY HONG YUEN BBQ REST,NEW MAY HONG YUEN BBQ REST,Food Take Out,250 ALTON TOWERS CRCL,43.82485349,-79.27753829,Conditional Pass,3,Operator fail to maintain hazardous foods at 60C (140F) or hotter,2017-09-05,C - Crucial,Notice to Comply,,
40209,10441188,104234286,Subway,SUBWAY,Restaurant,1489 BAYVIEW AVE,43.70365697,-79.3740827,Pass,2,Food handler fail to wear headgear,2018-06-04,M - Minor,Notice to Comply,,
40211,10441193,103946894,HEAVEN'S GRILL,HEAVEN'S GRILL,Restaurant,424 WILSON AVE,43.73600057,-79.44236858,Pass,3,OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH TOILET PAPER O. REG  562/90 SEC. 68(3)(A),2017-04-10,S - Significant,Corrected During Inspection,,
40225,10441195,103981515,BELLWOODS BREWERY,BELLWOODS BREWERY,Restaurant,124 OSSINGTON AVE,43.64709,-79.41989,Pass,3,OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B),2017-06-01,S - Significant,Corrected During Inspection,,
40232,10441441,103984695,SUSHI HOUSE,SUSHI HOUSE,Restaurant,209 DUNDAS ST W,43.65473833,-79.38746846,Conditional Pass,3,Operator fail to properly maintain mechanical washer,2017-06-06,S - Significant,Notice to Comply,,
40256,10441470,104022042,SHANGRI-LA HOTEL (STAFF CAFETERIA),SHANGRI-LA HOTEL (STAFF CAFETERIA),Cafeteria,188 UNIVERSITY AVE,43.64929,-79.38583,Pass,1,,2017-07-28,,,,
40259,10441472,104022044,SHANGRI-LA HOTEL - PREP KITCHEN,SHANGRI-LA HOTEL - PREP KITCHEN,Commissary,188 UNIVERSITY AVE,43.64929,-79.38583,Pass,2,,2017-07-28,,,,
40262,10441473,104022041,SHANGRI-LA (BANQUET KITCHEN),SHANGRI-LA (BANQUET KITCHEN),Banquet Facility,188 UNIVERSITY AVE,43.64929,-79.38583,Pass,2,,2017-07-28,,,,
40265,10441474,104022043,SHANGRI-LA HOTEL (PASTRY KITCHEN),SHANGRI-LA HOTEL (PASTRY KITCHEN),Bakery,188 UNIVERSITY AVE,43.64929,-79.38583,Pass,2,,2017-07-28,,,,
40268,10441591,103983796,LA CARNITA,LA CARNITA,Restaurant,501 COLLEGE ST,43.656048,-79.40981,Pass,3,OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B),2017-06-05,S - Significant,Corrected During Inspection,,
40283,10441625,104209548,Healthy Planet,HEALTHY PLANET,Food Take Out,568 DANFORTH AVE,43.67872158,-79.34716169,Pass,1,,2018-05-01,,,,
40286,10441754,104073121,TREASURED MOMENTS,TREASURED MOMENTS,Child Care - Catered,3107 BLOOR ST W,43.64609138,-79.51601881,Pass,3,,2017-10-16,,,,
40289,10441925,104022048,MOMOFUKU - KOJIN,MOMOFUKU - KOJIN,Commissary,190 UNIVERSITY AVE,43.64937,-79.3859,Pass,2,,2017-07-31,,,,
40295,10441932,104022047,MOMOFUKU - BASEMENT COMMISSARY,MOMOFUKU - BASEMENT COMMISSARY,Commissary,190 UNIVERSITY AVE,43.64937,-79.3859,Pass,2,,2017-07-31,,,,
40298,10441939,104022046,MOMFUKU - NIKAI,MOMFUKU - NIKAI,Restaurant,190 UNIVERSITY AVE,43.64937,-79.3859,Pass,2,,2017-07-31,,,,
40303,10441943,104022049,MOMOFUKU - NOODLE BAR,MOMOFUKU - NOODLE BAR,Restaurant,190 UNIVERSITY AVE,43.64937,-79.3859,Pass,2,,2017-07-31,,,,
40308,10441953,103988493,GEORGE BROWN WATERFRONT CAMPUS - ORIGINS (7TH FLOOR),GEORGE BROWN WATERFRONT CAMPUS - ORIGINS (7TH FLOOR),Food Take Out,51 DOCKSIDE DR,43.644627,-79.36586,Pass,1,,2017-06-12,,,,
40313,10441959,103988495,Tim Hortons,GEORGE BROWN WATERFRONT CAMPUS-CAFETERIA & TIM HORTONS,Cafeteria - Public Access,51 DOCKSIDE DR,43.644627,-79.36586,Pass,2,,2017-06-12,,,,
40320,10441981,103948244,10tation Event Catering,10tation Event Catering,Food Caterer,232 NORSEMAN ST,43.63224905,-79.52951254,Pass,3,,2017-04-12,,,,
40327,10442034,104048590,HERO CERTIFIED BURGERS,HERO CERTIFIED BURGERS,Restaurant,4700 KEELE ST,43.77341869,-79.50234145,Pass,2,Operator fail to provide proper equipment,2017-09-07,M - Minor,Notice to Comply,,
40332,10442076,104033925,BACON NATION,BACON NATION,Food Take Out,2 STRACHAN AVE,43.637196,-79.41004,Pass,2,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,2017-08-18,S - Significant,Corrected During Inspection,,
40336,10442079,104034182,FULLY LOADED BAKED POTATOES,FULLY LOADED BAKED POTATOES,Food Take Out,2 STRACHAN AVE,43.637196,-79.41004,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2017-08-18,S - Significant,Corrected During Inspection,,
40340,10442182,104050601,LE DOLCI,LE DOLCI,Bakery,1006 DUNDAS ST W,43.6503,-79.415924,Pass,2,,2017-09-12,,,,
40344,10442296,104049523,DE KARIBBEAN KING EATERY,DE KARIBBEAN KING EATERY,Restaurant,2300 FINCH AVE W,43.75361963,-79.54227276,Pass,2,Operator fail to properly maintain rooms,2017-09-08,M - Minor,Notice to Comply,,
40354,10442331,104315951,Circle K,CIRCLE K,Food Take Out,843 DON MILLS RD,43.72276937,-79.3389228,Pass,1,,2018-10-01,,,,
40355,10442365,104065641,AUBERGES DE JEUNESSE DU ST-LAURENT,AUBERGES DE JEUNESSE DU ST-LAURENT,Bed & Breakfast,76 CHURCH ST,43.65071177,-79.37499616,Pass,2,,2017-10-03,,,,
40357,10442433,104265666,Grocerygateway.com,Grocerygateway.com,Food Store (Convenience / Variety),225 REXDALE BLVD,43.7122321,-79.57530296,Pass,1,,2018-07-19,,,,
40359,10442525,104034028,DUTCH FRITES,DUTCH FRITES,Food Take Out,2 STRACHAN AVE,43.637196,-79.41004,Pass,2,,2017-08-18,,,,
40363,10442570,104193296,HANDLE BAR,HANDLE BAR,Cocktail Bar / Beverage Room,159 AUGUSTA AVE,43.65287,-79.40135,Pass,2,Operator fail to properly maintain rooms,2018-04-12,M - Minor,Notice to Comply,,
40366,10442585,103957653,RUI'S BBQ,RUI'S BBQ,Restaurant,448 ROGERS RD,43.68261871,-79.46471133,Pass,2,,2017-04-27,,,,
40371,10442603,103971013,COBS BREAD,COBS BREAD,Bakery,370 BLOOR ST W,43.666283,-79.40599,Pass,2,Operator fail to properly wash surfaces in rooms,2017-05-17,M - Minor,Notice to Comply,,
40384,10442604,104030264,PITA & GRILL,PITA & GRILL,Restaurant,1820 ST CLAIR AVE W,43.6738365,-79.46269367,Pass,3,,2017-08-22,,,,
40399,10442626,103974588,ACTIVE KIDS ZONE,ACTIVE KIDS ZONE,Serving Kitchen,951 ALNESS ST,43.78054069,-79.47573712,Pass,2,Operator fail to properly maintain rooms,2017-05-24,M - Minor,Notice to Comply,,
40402,10442671,104034212,JAKE'S SEAFOOD (FB 121 & 122),JAKE'S SEAFOOD (FB 121 & 122),Food Take Out,2 STRACHAN AVE,43.637196,-79.41004,Pass,2,,2017-08-18,,,,
40406,10442673,104034090,FAR EAST TACO,FAR EAST TACO,Food Take Out,2 STRACHAN AVE,43.637196,-79.41004,Pass,2,,2017-08-18,,,,
40410,10442688,104101927,MARHABA LEBANESE CUISINE,MARHABA LEBANESE CUISINE,Food Take Out,236 SHERBOURNE ST,43.65797899,-79.3711956,Pass,3,Fail to Produce Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(c),2017-11-29,NA - Not Applicable,Notice to Comply,,
40422,10442746,104003059,GLORY HOLE DONUTS,GLORY HOLE DONUTS,Food Take Out,1596 QUEEN ST W,43.63968,-79.44133,Pass,2,Operator fail to meet washroom requirements,2017-07-04,M - Minor,Notice to Comply,,
40430,10442783,104076414,El Greeko,El Greeko,Food Take Out,1530 ALBION RD,43.74177113,-79.58460544,Pass,2,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),2017-10-19,S - Significant,Corrected During Inspection,,
40435,10442789,104058982,PRICE CHOPPER,PRICE CHOPPER,Supermarket,2699 JANE ST,43.73987968,-79.51305493,Pass,2,OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C),2017-09-21,S - Significant,Corrected During Inspection,,
40438,10442821,103894792,Baby Point Club,Baby Point Club,Private Club,71 BABY POINT RD,43.65684202,-79.49425561,Conditional Pass,1,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),2017-06-30,S - Significant,Notice to Comply,,
40442,10442828,104008746,BAR O MICAELENSE,BAR O MICAELENSE,Restaurant,570 ROGERS RD,43.68241312,-79.47110572,Pass,2,,2017-06-27,,,,
40446,10442905,104034283,BUA THAI,BUA THAI,Food Take Out,2 STRACHAN AVE,43.637196,-79.41004,Pass,2,,2017-08-18,,,,
40450,10442906,104034004,JUST CONE IT,JUST CONE IT,Food Take Out,2 STRACHAN AVE,43.637196,-79.41004,Pass,3,Fail to Hold a Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(b),2017-08-18,NA - Not Applicable,Notice to Comply,,
40454,10442928,104214541,T & T SUPERMARKET,T & T SUPERMARKET,Food Take Out,60 CARLTON ST,43.66206953,-79.38003624,Pass,3,Operator fail to properly wash equipment,2018-05-08,M - Minor,Notice to Comply,,
40459,10442983,103990729,EMPIRE SANDY,EMPIRE SANDY,Chartered Cruise Boats,539 QUEENS QUAY  W,43.636684,-79.39637,Pass,2,OPERATE FOOD PREMISE - RINSE WATER TEMPERATURE THERMOMETER NOT EASILY READABLE O. REG  562/90 SEC. 77(B),2017-06-14,S - Significant,Corrected During Inspection,,
40460,10443003,103989330,Dong Kee Restaurant,Dong Kee Restaurant,Restaurant,3838 MIDLAND AVE,43.81941287,-79.29474598,Conditional Pass,3,Operator fail to clean washroom fixtures,2017-06-29,S - Significant,Notice to Comply,,
40476,10443069,104005275,Tim Hortons,TIM HORTONS #4970,Restaurant,1033 QUEEN ST W,43.643734,-79.42126,Pass,2,,2017-07-05,,,,
40480,10443135,104064073,Tim Hortons,TIM HORTONS,Food Take Out,91 DANFORTH AVE,43.67612527,-79.35847798,Pass,1,,2017-09-29,,,,
40483,10443238,104004806,HEART BEATZ CHILD CARE - SOLARIS SITE,HEART BEATZ CHILD CARE - SOLARIS SITE,Child Care - Food Preparation,141 VILLAGE GREEN SQ,43.77772513,-79.28070085,Pass,3,,2017-07-05,,,,
40489,10443259,103958250,THE FOX,THE FOX,Restaurant,33 BAY ST,43.64216,-79.37748,Pass,2,,2017-04-28,,,,
40497,10443295,103949056,WASABI GRILL & NOODLE,WASABI GRILL & NOODLE,Food Take Out,5150 YONGE ST,43.76890323,-79.41303495,Pass,2,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,2017-04-11,S - Significant,Corrected During Inspection,,
40513,10443343,103951516,JACK ASTOR'S,JACK ASTOR'S BAR AND GRILL,Restaurant,5051 YONGE ST,43.767227,-79.41231,Conditional Pass,2,Operator fail to ensure food is not contaminated/adulterated,2017-04-19,C - Crucial,Notice to Comply,,
40520,10443468,104321169,PharmaSave,PHARMASAVE WYNFORD,Food Store (Convenience / Variety),150 WYNFORD DR,43.72721789,-79.32664151,Pass,1,,2018-10-09,,,,
40521,10443482,103891634,Tim Hortons,TIM HORTONS,Restaurant,3157 DUNDAS ST W,43.66538341,-79.47493237,Pass,2,,2017-06-08,,,,
40524,10443629,104062516,SIP WINE BAR,SIP WINE BAR,Restaurant,2 BROADWAY AVE,43.70981551,-79.39853821,Conditional Pass,2,Operator fail to ensure food is not contaminated/adulterated,2017-09-27,C - Crucial,Notice to Comply,,
40531,10443704,103983548,YUMMY YUMMY DUMPLINGS,YUMMY YUMMY DUMPLINGS,Restaurant,79 HURON ST,43.653763,-79.39614,Pass,3,,2017-06-05,,,,
40540,10443766,104004696,HAPA IZAKAYA RESTAURANT,HAPA IZAKAYA RESTAURANT,Restaurant,602 COLLEGE ST,43.65525,-79.41421,Pass,3,,2017-07-05,,,,
40549,10443795,103985526,Wing Machine,GINO'S PIZZA/WING MACHINE,Food Take Out,1158 BLOOR ST W,43.659615,-79.436646,Pass,3,,2017-06-07,,,,
40563,10443822,104161823,PARMA PIZZA,PARMA PIZZA,Food Take Out,716 SCARLETT RD,43.69534659,-79.52050347,Pass,2,,2018-03-06,,,,
40565,10443834,104032210,ELEPHANT AND CASTLE PUB,ELEPHANT AND CASTLE PUB,Restaurant,212 KING ST W,43.6475,-79.386475,Pass,3,FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),2017-08-28,S - Significant,Corrected During Inspection,,
40576,10443850,104055730,Starbucks,STARBUCKS COFFEE,Restaurant,37 GROSVENOR ST,43.66230412,-79.38589099,Pass,2,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,2017-09-18,S - Significant,Corrected During Inspection,,
40579,10443891,103947740,ELITE BAKERY,ELITE BAKERY,Bakery,1961 KENNEDY RD,43.76929551,-79.28182525,Pass,2,,2017-04-11,,,,
40586,10443935,103988370,TALL BOYS CRAFT BEER HOUSE,TALL BOYS CRAFT BEER HOUSE,Restaurant,838 BLOOR ST W,43.6625,-79.423805,Pass,2,Operator fail to properly maintain rooms,2017-06-19,M - Minor,Notice to Comply,,
40588,10443994,103972568,La Prep,LA PREP,Restaurant,20 ADELAIDE ST E,43.65069,-79.37773,Pass,3,USE FOOD PREPARATION EQUIPMENT NOT OF READILY CLEANABLE FORM O. REG  562/90 SEC. 18(C),2017-05-19,S - Significant,Corrected During Inspection,,
40602,10444075,103994681,SOHO HOUSE,SOHO HOUSE,Restaurant,192 ADELAIDE ST W,43.648958,-79.38625,Pass,2,,2017-06-20,,,,
40607,10444112,103988182,MARIUS BAKERY,MARIUS BAKERY,Bakery,317 BURNHAMTHORPE RD,43.64893496,-79.54939567,Pass,2,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),2017-06-13,S - Significant,Corrected During Inspection,,
40611,10444119,104095528,SAO MIGUEL GROCERIES,SAO MIGUEL GROCERIES,Butcher Shop,173 HOPE ST,43.68072265,-79.45141338,Pass,2,,2017-11-20,,,,
40614,10444121,103951808,KIM CHI KOREA HOUSE,KIM CHI KOREA HOUSE,Restaurant,149 DUNDAS ST W,43.65667015,-79.37536025,Pass,2,,2017-04-19,,,,
40625,10444134,104107330,Western Kitchen,Western Kitchen,Restaurant,290 THE WEST MALL,43.634647,-79.56257,Pass,2,,2017-12-08,,,,
40628,10444142,104085963,LEGACY PHARMACY,LEGACY PHARMACY,Food Store (Convenience / Variety),2035 SHEPPARD AVE E,43.77521912,-79.3356838,Pass,1,,2017-11-03,,,,
40629,10444250,104364511,Shell,SHELL,Food Store (Convenience / Variety),1974 AVENUE RD,43.73472056,-79.42020075,Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F),2018-12-12,M - Minor,Notice to Comply,,
40631,10444404,104077707,LOYOLA ARRUPE CORP,LOYOLA ARRUPE CORP,Private Club,1709 BLOOR ST W,43.65457006,-79.45891655,Pass,3,,2017-10-23,,,,
40639,10444531,104016886,JUNCTION GRILL,JUNCTION GRILL,Restaurant,390 PACIFIC AVE,43.6651605,-79.46874483,Pass,2,Operator fail to properly maintain rooms,2017-07-13,M - Minor,Notice to Comply,,
40643,10444563,103948148,Subway,SUBWAY,Restaurant,306 DAVENPORT RD,43.67452,-79.40008,Pass,2,,2017-04-11,,,,
40648,10444572,103965766,DAIRY FREEZE,DAIRY FREEZE,Restaurant,1601 ST CLAIR AVE W,43.6751063,-79.45487573,Pass,2,,2017-05-10,,,,
40652,10444601,104060400,Subway,SUBWAY,Restaurant,1604 THE QUEENSWAY,43.6172,-79.54325,Pass,2,,2017-09-25,,,,
40656,10444617,103964419,Native Child Family Life Centre - Daycare,Native Child Family Life Centre - Daycare,Child Care - Food Preparation,156 GALLOWAY RD,43.76232546,-79.1951185,Pass,2,,2017-05-09,,,,
40658,10444735,104072473,HAZEL'S DINER,HAZEL'S DINER,Restaurant,523 MOUNT PLEASANT RD,43.70212527,-79.38739664,Pass,2,Operator fail to properly wash equipment,2017-10-13,M - Minor,Notice to Comply,,
40662,10444803,103894778,Indie Alehouse,Indie Alehouse,Restaurant,2876 DUNDAS ST W,43.66564228,-79.46537939,Pass,2,Operator fail to properly maintain rooms,2017-06-30,M - Minor,Notice to Comply,,
40664,10444806,103962908,AMAYA EXPRESS,AMAYA EXPRESS,Food Court Vendor,1 DUNDAS ST W,43.65620203,-79.38044178,Pass,2,,2017-05-05,,,,
40676,10444835,104115235,WESTON CONVENIENCE,WESTON CONVENIENCE,Food Store (Convenience / Variety),2851 WESTON RD,43.72105633,-79.5370461,Pass,1,Operator fail to properly maintain rooms,2017-12-21,M - Minor,Notice to Comply,,
40677,10444875,103962417,BENTO,BENTO,Food Take Out,1541 AVENUE RD,43.723348,-79.41577267,Pass,2,,2017-05-05,,,,
40682,10444876,104350265,DRUMS N FLATS,DRUMS N FLATS,Restaurant,1980 AVENUE RD,43.73510914,-79.42026747,Pass,2,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F),2018-11-21,M - Minor,Notice to Comply,,
40685,10445123,103974651,HERO CERTIFIED BURGERS,HERO CERTIFIED BURGERS,Food Take Out,1800 SHEPPARD AVE E,43.77774825,-79.34449822,Conditional Pass,2,Fail to Produce Most Recent Food Safety Inspection Report(s). Muncipal Code Chapter 545-157(E)(5),2017-05-24,NA - Not Applicable,Notice to Comply,,
40704,10445194,103998146,ST CLAIR BAR & GRILL,ST CLAIR BAR & GRILL,Restaurant,1080 VICTORIA PARK AVE,43.70738911,-79.2956578,Pass,1,Operator fail to properly maintain rooms,2017-06-23,M - Minor,Notice to Comply,,
40706,10445235,104057709,Petro Canada,Petro Canada,Food Store (Convenience / Variety),3100 ELLESMERE RD,43.78564741,-79.19436659,Pass,1,,2017-08-03,,,,
40708,10445326,103946920,SANSOTEI RAMEN,SANSOTEI RAMEN,Restaurant,179 DUNDAS ST W,43.65698584,-79.3742279,Pass,3,,2017-04-10,,,,
40718,10445327,104010860,JIMMY THE GREEK,JIMMY THE GREEK,Food Court Vendor,1 DUNDAS ST W,43.65620203,-79.38044178,Pass,2,,2017-07-13,,,,
